Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	FEM	AE	SI	LC	T	GS	PR	ITC	TC	SBA	VA	CR	PM	JU	W	NS	ER	NF	CS	FT	P	FR	FW	GP	PE	IC	SSA	AA	HS	FE	N	MS	SE	PRVP	CC	CSA	LR	NMB	FP	AC	NCU	IA	CAB	M	FCA	NA	RR	FAA	NC	FHL	MC	FMC	MN	LGA	H	ID	NHA	CZ	FL	FA	B	DC	FO	OP	CA	Z	PA	SS	X	FCD	FM	SB	AR	ES	U	NASA	ICA	F	DP	CNF	G	GB	II	OTP	RNB	OCM	FF	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	WT	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	FC	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1972	1648	1155	987	2223	551	621	224	154	87	446	378	132	64	132	31	14	178	54	5	194	54	481	82	234	92	3	45	8	21	33	4	53	1	52	69	7	43	17	2	17	0	14	0	48	4	16	0	0	1	0	16	0	53	0	20	2	22	8	8	2	8	0	6	3	3	7	1	3	0	5	0	0	0	0	0	9	0	0	0	2	0	0	0	1	0	0	29	0	4	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	2860	1161	934	2137	429	597	161	137	98	331	251	107	110	120	32	19	135	65	2	187	41	133	93	187	66	3	58	8	8	23	6	54	1	43	65	13	43	8	3	21	0	18	0	31	13	11	1	0	1	0	52	0	57	7	26	1	18	7	6	4	9	0	8	0	5	3	0	3	0	6	0	0	0	0	0	7	1	0	0	3	0	1	0	0	0	0	31	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	3029	1238	1080	1853	478	639	314	128	109	471	292	165	57	117	38	32	125	30	5	217	63	395	109	219	64	2	58	4	3	23	6	49	1	41	127	17	41	21	6	19	0	13	0	73	9	12	2	7	0	0	20	0	55	1	22	2	24	9	6	2	11	0	9	3	2	4	2	3	0	5	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	22	0	4	0	0	0	0	3	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1975	4450	1561	937	2230	633	905	316	177	297	552	240	237	86	154	73	58	105	23	2	224	92	182	146	217	57	4	43	12	8	40	10	56	1	64	146	15	50	29	2	15	0	15	0	49	14	9	6	49	1	0	22	0	60	2	26	3	27	10	12	5	7	0	10	1	3	3	1	3	0	7	0	0	0	0	0	11	0	6	0	0	0	1	0	0	0	0	30	0	5	0	0	0	2	6	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5
1976	5162	2042	1103	2789	640	1324	541	532	321	527	804	359	310	272	82	81	166	25	6	237	83	199	207	229	69	7	47	8	27	40	11	52	1	69	363	17	75	35	9	25	0	30	2	61	7	27	3	49	0	0	18	0	55	3	24	5	23	22	14	7	11	0	87	3	5	11	1	3	0	2	0	0	0	2	0	8	0	0	0	0	0	3	0	0	0	0	22	0	2	0	0	0	1	5	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1977	5154	2184	1006	2713	735	1256	607	394	239	612	467	653	1165	278	84	242	173	22	7	254	66	568	184	245	58	5	38	25	20	128	23	58	1	88	128	26	64	26	10	19	0	35	0	69	6	6	1	53	0	0	19	0	38	12	18	4	150	12	15	5	30	0	7	7	4	0	0	9	0	4	0	0	0	0	0	6	0	1	0	2	0	0	0	0	0	0	24	0	3	0	0	0	2	6	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1978	5228	1992	1117	2780	666	1517	493	434	171	563	566	566	1075	270	121	544	149	18	22	282	64	315	191	267	63	10	64	12	26	46	31	75	1	73	13	20	47	43	42	20	0	42	0	49	7	13	1	18	0	0	21	0	19	14	15	5	5	14	8	2	30	0	4	5	5	0	0	5	0	6	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	44	0	3	0	0	0	0	7	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1979	5050	2045	1188	3111	648	1435	487	463	127	536	666	474	924	350	93	554	188	53	402	289	74	247	146	258	89	6	61	26	15	95	83	65	1	59	13	13	13	42	28	47	0	55	1	48	13	9	4	8	0	1	24	0	37	54	15	10	3	15	11	2	37	0	5	3	4	1	0	5	0	4	0	0	1	0	0	10	0	0	0	0	0	2	0	0	0	0	49	0	3	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1980	5776	2528	1313	3328	645	1142	482	438	120	672	776	551	238	340	262	681	234	7	284	285	61	431	292	390	142	7	55	43	28	82	66	92	2	81	3	13	6	39	49	34	0	53	5	28	8	46	4	13	0	9	112	0	52	60	8	7	2	21	7	3	102	0	2	0	4	0	0	17	0	2	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	49	0	1	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	4821	2320	3188	2796	819	1024	459	433	129	444	286	369	52	253	286	372	407	113	157	458	98	293	196	525	64	73	6	11	22	90	62	78	1	63	8	24	5	20	34	45	0	50	14	33	8	6	2	14	1	15	30	0	46	6	13	7	2	7	2	4	52	0	2	0	2	1	2	18	0	5	0	0	0	0	0	5	0	2	0	0	0	2	0	0	0	0	46	0	3	0	0	0	0	9	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4618	1751	1598	2277	836	833	494	379	103	477	60	375	50	214	244	394	233	2	117	429	67	567	197	477	84	87	14	64	69	118	49	163	4	78	9	13	3	30	23	40	0	122	8	15	8	25	1	10	0	25	22	0	43	0	18	7	3	16	5	3	42	0	3	3	2	0	0	14	0	7	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	31	0	1	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3795	1715	2775	3132	1035	703	385	423	127	524	101	294	82	219	221	428	157	10	106	482	98	236	164	487	178	141	9	19	35	106	57	75	0	70	6	13	3	19	32	43	0	67	12	12	7	6	1	12	0	18	25	0	20	0	13	3	3	8	1	11	38	0	2	2	4	0	0	12	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	4809	1879	2734	3365	982	871	494	462	149	681	138	298	37	337	298	323	199	10	136	483	82	213	262	553	107	164	9	71	96	37	36	73	0	70	4	23	2	29	30	40	0	72	64	21	8	8	0	9	1	17	30	0	34	0	21	8	3	7	0	19	201	0	0	2	1	0	0	12	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1985	3946	2229	1428	2867	1171	883	411	824	224	649	137	384	44	238	270	324	173	12	141	342	80	240	218	305	65	110	13	16	99	25	44	93	0	95	4	38	4	13	77	54	1	56	29	15	8	13	2	11	0	15	27	0	17	0	20	5	3	16	3	25	0	0	4	1	2	0	0	12	0	5	2	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	29	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1986	4955	2104	1308	2401	826	889	333	558	264	688	70	251	18	247	283	283	187	4	131	423	83	206	252	283	95	72	5	38	76	20	35	52	0	80	5	29	3	23	63	53	0	59	17	506	8	7	1	11	0	3	33	2	566	0	24	3	2	14	1	12	0	0	6	0	1	0	0	6	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	26	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1987	4442	1643	1491	2783	1135	949	381	463	368	914	55	172	50	207	281	188	213	3	100	451	84	193	202	290	67	82	18	49	68	4	27	67	0	209	6	32	2	11	45	51	0	55	4	18	11	5	4	11	0	8	35	0	129	0	14	1	2	6	4	17	0	0	13	0	2	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	24	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1988	5498	1462	1345	2456	958	769	394	401	388	1042	72	220	32	321	239	148	227	0	82	417	89	192	295	292	67	55	11	43	55	4	36	65	0	101	6	45	3	5	34	45	0	45	9	22	10	8	3	12	0	6	49	3	103	0	13	1	3	12	7	15	0	0	14	0	1	0	0	13	0	1	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	38	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4075	1700	1532	3055	786	898	290	748	445	1207	159	174	22	218	241	177	259	11	37	380	49	207	287	296	47	56	20	103	119	8	49	64	0	96	4	31	2	14	34	55	5	67	4	13	10	5	3	12	0	9	44	0	152	0	14	0	8	8	4	16	0	0	2	0	4	0	0	16	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	22	0	1	0	0	0	0	0	8	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1990	4560	2245	1550	2255	1150	706	309	371	583	1084	250	218	33	220	333	191	274	5	67	451	53	179	325	284	45	84	93	41	87	17	49	75	0	82	1	41	0	13	20	49	0	74	5	16	10	15	10	10	0	7	36	0	119	0	11	1	1	11	3	19	0	0	3	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1991	3373	1405	1317	2091	1258	623	340	347	548	1283	188	182	95	190	374	159	289	7	85	368	56	178	294	281	54	91	39	40	68	3	35	72	0	66	0	25	0	11	24	62	0	87	1	10	13	8	13	12	0	4	32	0	140	0	16	1	2	0	2	21	0	0	3	0	7	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1992	3689	1275	1097	2035	1326	832	319	397	927	974	184	240	68	260	390	166	465	2	50	475	53	202	276	295	82	27	2	70	43	7	40	65	0	97	0	38	0	16	64	47	0	106	3	16	11	11	10	14	0	10	55	0	90	0	19	1	0	8	5	81	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	1	0	0	0	0	0	66	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1993	2777	1159	1018	3250	820	819	98	669	637	951	111	230	57	286	333	142	403	1	43	444	48	152	237	295	150	25	3	24	35	8	36	73	0	92	0	37	0	11	15	51	0	75	1	16	11	19	12	14	0	5	47	34	60	0	10	0	0	4	1	7	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
1994	3482	938	756	1868	748	813	109	390	300	845	111	207	71	259	323	158	378	1	14	494	45	213	257	315	59	44	3	13	21	4	43	51	0	73	0	48	0	15	17	59	0	98	1	22	15	3	17	14	0	1	78	36	138	0	11	1	0	5	0	10	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1995	3129	921	1069	1829	646	891	725	265	269	767	181	222	93	278	412	192	437	2	12	463	54	132	257	339	54	34	2	14	14	8	60	56	0	81	0	38	0	15	16	69	0	86	2	1452	24	0	20	14	1	3	79	15	149	0	26	1	0	8	0	6	0	0	5	0	4	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	33	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0
1996	3067	654	1406	1693	535	937	47	325	206	763	47	270	162	311	384	74	400	1	14	682	39	134	246	509	59	19	2	12	19	9	12	61	0	201	0	44	0	34	16	72	0	25	9	0	28	0	18	15	0	2	80	14	267	0	19	2	0	6	2	7	0	0	7	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	48	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	3404	894	1073	1715	576	814	36	284	292	710	75	244	101	473	535	71	245	5	13	619	35	128	275	496	70	25	2	3	25	8	40	78	0	50	0	30	0	16	13	60	0	22	20	1	55	0	21	12	0	3	74	21	241	0	25	2	0	0	1	8	0	0	7	0	6	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	3088	683	1003	1262	574	902	38	374	321	715	94	189	115	350	488	63	210	0	33	638	42	107	245	477	69	30	2	21	11	8	36	74	0	49	0	26	0	39	15	58	0	25	2	0	32	0	21	11	0	6	57	4	224	0	345	1	0	8	3	10	0	0	6	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	3244	1159	13779	3160	588	805	54	480	299	768	106	273	130	293	458	86	294	3	93	678	490	178	308	532	76	28	3	40	6	13	28	65	0	15	0	32	17	254	31	54	2	30	2	0	44	6	18	15	0	3	93	4	235	0	25	5	0	0	4	6	30	0	3	0	6	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	31	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	3368	598	955	897	504	733	76	169	105	624	61	129	34	386	349	51	179	2	43	399	22	79	262	301	61	19	2	41	12	21	22	79	0	25	0	35	0	4	20	72	0	31	1	0	46	0	23	17	0	2	80	3	224	0	17	2	0	4	6	5	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	2454	489	766	679	358	405	23	42	38	511	28	140	14	233	155	17	169	1	30	257	28	78	232	249	34	16	0	11	6	5	16	62	0	25	0	12	0	3	5	40	0	29	0	0	26	0	27	8	0	8	18	0	196	0	70	1	0	0	2	6	0	0	2	0	4	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	2895	458	691	654	285	331	26	43	34	456	45	105	17	155	156	16	154	1	32	245	23	81	180	231	42	9	0	13	10	13	9	57	0	25	0	6	0	7	6	56	0	22	5	0	27	0	30	0	1	0	19	0	201	0	6	1	0	0	4	7	0	0	1	0	9	0	4	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3375	414	757	574	287	282	20	31	10	475	30	101	25	114	104	14	136	0	14	234	21	92	201	222	48	7	1	1	15	1	9	47	0	50	0	11	0	2	3	70	0	21	0	0	19	0	71	0	0	4	17	0	189	0	20	2	0	0	2	6	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2762	875	536	336	248	235	15	19	10	331	18	74	16	92	68	9	92	10	3	260	13	58	112	247	29	4	0	1	10	0	5	367	0	11	0	8	0	2	2	73	0	34	1	0	18	0	27	0	0	1	21	0	148	0	20	0	0	0	0	8	0	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2332	288	243	244	190	154	8	10	11	318	4	29	4	28	51	7	54	0	3	243	9	57	45	232	44	16	0	0	5	0	4	25	0	6	0	8	0	5	2	665	0	3	3	0	14	0	21	0	0	1	9	0	110	0	21	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2919	302	170	267	187	157	2	19	2	272	15	15	12	38	51	27	59	0	0	241	7	50	49	201	27	13	0	0	7	0	1	32	0	5	0	4	0	0	0	56	0	5	5	0	19	0	14	19	0	1	17	0	93	0	18	0	0	0	1	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2630	216	163	321	345	216	6	9	2	1845	9	27	6	26	45	10	58	0	0	51	8	61	54	30	33	13	0	0	13	2	0	26	0	0	0	12	0	1	0	58	0	3	0	0	13	0	7	0	0	0	11	0	98	0	24	0	0	0	0	5	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	2130	134	151	233	206	102	7	25	2	25	7	39	0	25	40	5	63	0	0	188	4	19	60	107	18	13	0	0	14	2	3	20	0	0	0	6	0	0	0	105	0	6	201	0	12	0	18	0	0	0	22	0	102	0	8	0	0	0	0	7	0	0	0	0	3	0	0	0	0	1	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	2880	101	345	233	207	212	5	12	0	22	0	29	4	26	13	3	39	0	3	682	11	30	17	651	15	14	1	0	7	0	3	35	0	0	0	4	0	0	0	39	0	3	1	0	11	0	21	0	0	0	16	1	76	0	11	0	0	0	1	27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	2235	67	103	98	161	114	14	8	0	8	1	22	0	25	18	2	25	0	0	41	8	24	13	23	13	8	0	3	9	2	0	30	0	0	0	3	0	0	0	2	0	9	0	0	9	0	14	0	0	0	12	0	88	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	1380	41	68	50	139	58	8	6	0	7	0	13	4	17	26	3	19	0	0	22	8	27	4	17	17	7	0	0	5	0	2	12	0	0	0	3	0	0	0	2	0	1	0	0	11	0	7	0	0	0	8	0	79	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	1077	42	30	52	75	136	6	4	0	5	2	12	1	8	16	3	18	0	0	456	3	11	1	234	13	11	0	0	2	0	1	4	0	0	0	2	0	0	0	2	0	1	0	0	8	0	5	0	0	0	7	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	620	18	18	29	55	43	2	2	0	2	2	5	2	1	12	0	20	0	0	691	5	11	1	422	9	6	0	0	0	0	0	5	0	0	0	2	0	0	0	4	0	1	0	0	2	0	3	0	0	0	8	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014	375	5	3	16	22	39	2	1	0	0	0	0	1	0	8	0	17	0	0	280	3	3	1	249	8	4	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	6	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015	13	2	0	6	16	23	0	1	0	0	0	0	2	0	10	0	6	0	0	217	0	1	3	217	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	5	2	0	2	6	1	0	0	0	0	0	0	0	0	2	0	2	0	0	184	1	1	2	184	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
