Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	HH	T	E	SI	LC	FEM	PR	ITC	TC	SBA	VA	GS	CR	PM	AE	JU	NS	NF	W	CS	P	FT	ER	FR	PE	GP	SSA	IC	AA	PRVP	N	HS	SE	CSA	CC	NMB	FE	MS	LR	AC	NCU	IA	FP	FW	CAB	RR	FCA	NC	NA	M	FHL	FAA	MC	FMC	FA	PHE	LGA	DC	PL	F	SS	FL	ID	B	U	CZ	OP	NHA	OED	ONR	AR	MN	LGL	CNF	UNI	AG	NASA	FM	PA	GB	ES	ICA	OYR	OH	FCD	SB	OAU	OD	II	Z	G	CA	PAT	X	FO	H	OT	OGA	PGA	CI	RNB	FF	OHW	WA	CNG	SCP	EG	OSU	OEP	OAE	STT	CIW	SQ	PTR	PCA	PAG	NAT	UA	AS	WY	ADR	HGY	LGH	MA	TA	TS	GAO	FTZ	FC	RL	PAC	PPW	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OIE	OUC	OHU	OCM	OTP	PYH	PCO	RP	STH	CNW	EV	OYY	RS	UF	OL	WT	OYC	ATC	OAD	VB
1935	483	208	121	127	19	0	10	2	51	65	5	0	4	0	2	3	0	29	0	12	18	0	0	0	0	0	0	0	0	0	1	13	0	0	5	0	0	5	0	1	0	3	0	83	0	0	4	0	1	0	8	1	0	0	1	0	0	0	3	2	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	216	230	205	119	15	0	10	2	111	72	5	0	7	1	3	10	0	38	0	14	15	0	0	0	4	0	0	12	0	0	15	11	0	0	4	1	0	7	0	1	0	5	0	64	0	0	2	0	4	0	8	2	0	0	8	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	243	241	324	128	15	0	15	4	71	69	6	0	6	1	2	26	0	28	0	17	19	0	0	0	7	0	2	7	0	0	8	12	0	0	4	1	1	6	0	0	0	5	0	79	0	0	1	0	3	0	12	2	0	0	13	0	0	0	3	6	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1938	283	341	374	137	19	0	25	2	100	84	7	0	19	1	3	16	0	31	0	23	7	0	0	0	1	0	0	8	0	0	11	12	0	0	1	15	0	8	0	2	0	7	3	83	0	0	16	1	10	0	10	2	0	0	32	0	0	0	2	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939	363	300	339	146	19	0	20	4	121	80	6	0	6	1	3	20	0	27	0	28	17	0	1	0	9	0	0	9	0	0	9	13	0	0	6	1	1	5	0	7	0	9	2	87	0	0	2	1	6	0	10	2	0	0	41	0	1	0	6	4	0	2	3	0	1	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1940	339	385	360	166	17	0	18	6	127	55	5	0	8	1	3	59	0	18	0	27	18	0	8	0	3	0	0	6	0	0	12	12	0	0	11	6	0	3	0	2	0	12	2	92	0	0	3	0	27	0	8	2	0	0	50	0	1	0	6	13	2	2	8	0	0	4	0	0	2	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1941	317	350	406	152	24	0	23	5	145	72	7	0	6	1	5	61	0	31	0	26	6	0	35	0	27	0	0	15	0	0	30	15	0	0	11	3	0	5	0	2	0	4	4	76	0	0	11	0	304	0	11	3	0	0	53	0	0	0	2	5	2	5	8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	307	382	296	150	23	0	23	2	92	60	4	0	10	0	4	74	0	45	0	36	17	0	69	0	6	0	0	15	0	0	27	16	0	0	10	1	0	4	0	2	0	6	4	57	0	0	3	0	17	0	2	2	0	0	46	0	1	0	0	6	2	2	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	333	300	159	166	28	0	16	4	89	66	3	0	3	1	3	58	0	50	0	37	15	0	77	0	3	0	0	3	0	0	8	23	0	0	39	7	0	6	0	2	0	5	2	33	0	0	9	1	21	0	6	4	0	0	45	0	1	0	1	1	2	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	421	273	173	73	63	0	36	4	84	85	7	0	3	0	5	73	0	42	0	14	10	0	20	0	4	0	0	4	0	0	9	15	0	0	40	6	0	6	0	1	0	7	11	33	0	0	11	0	17	0	2	3	0	0	28	0	1	0	0	0	2	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	382	240	174	298	57	0	23	3	76	126	2	0	4	1	6	26	0	18	0	15	34	0	35	0	3	0	0	7	0	0	17	29	0	0	67	3	0	5	0	5	0	5	5	39	0	0	5	0	15	0	9	14	0	0	38	2	1	0	0	2	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	548	676	187	200	51	0	23	5	141	164	3	0	1	0	6	63	0	29	0	30	37	0	55	0	3	0	0	7	0	0	16	18	0	0	44	10	0	3	0	1	0	4	5	42	0	0	7	0	11	0	3	14	0	0	33	0	1	0	1	1	3	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	838	768	166	265	41	0	19	3	96	157	9	0	26	0	6	24	1	29	0	29	11	0	11	0	6	0	5	8	0	1	16	25	0	0	36	12	0	6	0	4	0	9	6	15	0	0	3	0	8	0	10	8	0	0	26	0	1	0	3	2	5	2	3	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	812	1740	188	255	59	0	22	4	162	166	3	0	4	1	3	19	0	40	0	26	21	0	9	0	2	0	0	19	0	0	35	19	0	0	13	9	0	4	4	6	0	4	7	46	0	0	2	1	6	0	10	12	0	0	41	0	1	0	3	1	2	4	3	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1328	897	285	454	52	0	29	5	157	161	4	0	10	0	4	49	4	28	0	14	16	1	11	0	17	0	0	19	0	1	26	27	0	0	166	15	1	8	8	4	0	3	4	39	0	0	92	0	5	0	8	10	0	0	48	0	1	0	6	0	2	3	5	0	1	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1347	644	227	283	81	1	30	6	157	107	8	0	8	0	2	102	1	25	1	17	22	0	23	0	1	0	0	13	0	1	23	24	0	0	34	16	1	3	8	5	0	8	4	48	0	0	1	0	8	0	8	6	0	0	25	0	1	0	6	0	3	2	2	1	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	1259	422	242	271	128	0	17	6	141	191	2	0	7	1	9	47	3	20	0	22	14	0	30	0	0	0	1	17	0	1	10	22	1	0	42	17	0	3	10	5	0	2	3	57	0	0	2	0	4	0	13	1	0	0	32	0	1	0	3	0	3	3	5	0	1	40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	1120	555	242	526	79	1	16	4	148	188	6	0	9	1	9	75	2	19	0	19	20	0	19	0	0	1	0	10	0	3	6	26	1	0	5	23	0	5	8	5	0	3	2	32	0	0	1	1	5	0	12	2	0	0	30	0	1	0	25	0	2	5	2	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1126	554	280	279	121	0	21	5	222	101	2	0	6	1	8	52	3	38	0	26	22	0	18	1	3	2	0	19	0	3	19	27	1	0	3	17	1	3	8	6	0	3	3	43	0	0	2	0	5	0	18	2	0	0	25	0	1	0	3	0	6	4	4	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1252	523	223	369	114	0	23	4	207	159	5	2	13	1	8	51	5	25	0	26	70	0	12	1	5	5	0	27	0	3	27	23	1	0	3	13	1	4	8	5	0	4	2	34	0	0	1	0	8	0	22	1	0	0	20	0	1	1	4	0	3	2	3	0	2	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1955	1573	422	292	354	139	0	34	6	153	159	5	0	9	1	15	123	8	20	0	48	32	0	22	2	7	1	0	20	0	2	22	19	8	0	2	27	2	6	10	6	0	4	2	58	0	0	2	0	2	0	16	1	0	0	25	0	1	2	2	1	11	5	7	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	1351	680	444	346	156	0	36	6	196	103	9	0	12	0	6	41	1	24	0	39	36	0	17	2	7	3	0	19	0	2	25	22	6	0	3	23	1	4	12	5	0	6	7	33	0	0	1	1	3	0	26	1	0	0	10	1	1	4	3	0	4	3	4	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957	1313	421	353	256	145	0	46	6	185	170	2	0	8	1	14	60	0	26	2	44	51	0	22	1	4	2	0	18	0	1	19	22	6	0	3	14	1	5	12	6	0	6	8	58	0	0	2	0	6	0	16	1	0	0	13	1	1	1	7	0	7	4	5	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958	1263	377	462	258	140	5	30	5	187	107	10	0	13	1	8	68	1	35	3	32	30	0	16	1	4	2	0	20	0	2	13	23	8	0	3	19	2	5	12	7	0	6	4	63	0	0	1	0	3	0	9	2	0	0	17	0	1	1	5	0	7	2	3	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1959	1503	533	443	457	179	155	39	5	215	82	11	0	8	1	15	59	2	31	10	50	90	0	25	1	4	8	1	13	0	1	9	31	5	0	2	13	1	3	23	7	0	7	3	47	0	0	2	1	7	0	20	1	0	0	15	6	1	2	5	0	7	3	7	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1510	533	546	697	184	294	56	6	215	150	21	0	10	1	15	114	3	33	27	59	43	0	19	0	2	16	1	13	0	4	13	32	7	0	3	9	1	10	23	6	0	18	5	70	0	0	1	0	6	0	24	1	0	0	28	3	1	2	5	0	8	3	7	0	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	1615	717	571	384	179	479	164	7	197	127	15	2	14	1	15	179	2	23	20	31	24	0	20	0	16	18	2	23	7	4	25	31	13	0	5	17	1	7	58	4	0	9	5	40	0	0	1	0	5	0	10	2	0	0	20	4	1	2	8	0	11	4	5	0	1	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1494	744	629	818	144	423	147	9	262	86	17	2	12	0	11	177	8	39	31	44	27	0	23	0	9	15	1	21	3	1	19	32	5	0	3	15	2	10	42	7	0	11	2	55	0	0	1	0	6	0	32	1	0	0	20	10	1	2	8	0	7	2	6	0	1	1	0	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1963	1218	756	659	568	167	270	187	6	354	201	19	2	15	1	21	243	12	40	33	46	19	0	36	4	14	28	1	28	7	1	29	37	38	0	2	18	1	7	47	6	0	11	5	48	0	0	2	0	5	0	25	1	0	0	19	5	1	5	8	0	10	2	4	1	1	1	1	2	0	2	1	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1277	802	722	1651	211	322	197	6	347	107	17	0	19	1	10	291	9	49	14	43	100	1	21	1	8	19	1	30	1	4	29	36	12	0	2	21	4	19	27	8	0	10	5	45	0	0	1	0	7	0	20	1	0	0	21	8	1	2	17	0	9	3	3	0	1	0	0	4	0	4	0	0	0	2	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	1169	687	722	1125	261	318	223	3	297	96	17	0	25	3	38	304	17	47	13	58	51	1	32	3	12	7	1	20	10	2	16	44	10	0	2	18	3	15	48	8	0	15	3	40	0	0	1	0	3	0	71	1	0	0	22	7	2	5	7	1	8	5	4	4	1	0	2	3	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	768	769	743	1152	224	248	372	8	319	91	28	3	20	8	46	287	15	63	35	47	38	1	31	4	14	6	2	20	14	5	17	36	11	1	1	20	3	10	74	10	0	13	4	41	0	0	3	1	9	0	32	1	0	0	23	8	2	5	11	0	12	3	4	1	1	0	1	6	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967	800	789	768	922	266	339	292	5	321	86	19	2	22	22	63	251	12	58	14	60	167	1	53	3	20	7	2	17	13	4	13	43	13	2	0	19	4	17	41	6	0	14	8	43	6	0	0	0	7	0	47	1	0	0	17	8	2	10	11	0	10	1	5	6	1	0	1	3	0	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1968	649	940	813	1584	261	399	294	6	317	262	44	5	20	24	102	278	21	55	18	548	51	1	65	5	25	4	2	23	17	5	14	45	26	5	1	21	4	10	47	9	0	15	3	33	13	0	0	0	5	0	43	1	0	0	17	6	2	4	14	0	10	3	5	0	1	0	2	1	0	5	0	0	0	1	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	920	801	759	1248	264	555	344	10	323	106	42	6	25	32	91	331	33	36	12	46	131	1	65	5	20	6	4	31	15	4	18	234	18	3	0	30	1	10	48	6	0	16	9	35	12	0	0	0	7	0	46	3	0	0	24	9	3	5	11	0	12	6	5	0	2	17	28	2	0	4	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	850	1160	804	1572	230	339	428	5	351	104	63	42	31	20	81	66	27	39	11	38	79	0	52	2	20	5	6	24	22	6	16	31	12	5	1	29	6	18	43	12	0	17	2	23	13	0	1	1	7	0	58	3	0	0	21	9	6	4	9	0	12	3	3	0	2	0	4	3	0	5	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1971	961	1185	938	1349	329	344	435	26	316	115	104	199	43	26	134	59	47	49	6	491	51	0	59	4	74	5	8	63	22	5	49	45	14	1	1	34	4	19	74	10	0	13	6	28	21	0	1	0	9	0	50	2	0	0	19	4	4	3	8	0	6	5	4	0	2	0	3	4	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
