Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	E	SI	LC	PR	ITC	FEM	TC	SBA	VA	GS	CR	PM	JU	NS	AE	NF	W	CS	P	FT	ER	FR	PE	GP	IC	AA	SSA	PRVP	N	HS	SE	CSA	CC	NMB	FE	LR	MS	AC	NCU	IA	FP	FW	CAB	RR	FCA	NC	NA	M	FHL	FAA	MC	FMC	FA	PHE	LGA	DC	PL	F	FL	ID	B	U	SS	CZ	OP	NHA	OED	ONR	AR	MN	LGL	CNF	UNI	AG	NASA	FM	PA	GB	ES	ICA	OYR	OH	FCD	SB	OAU	OD	II	Z	G	CA	PAT	FO	H	OT	OGA	PGA	CI	RNB	FF	OHW	WA	CNG	SCP	EG	OSU	OEP	OAE	STT	CIW	SQ	PTR	PCA	PAG	NAT	UA	AS	WY	ADR	HGY	LGH	X	MA	TA	TS	GAO	FTZ	FC	RL	PAC	PPW	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OIE	OUC	OHU	OCM	OTP	PYH	PCO	RP	STH	CNW	EV	OYY	RS	UF	OL	WT	OYC	ATC	OAD	VB
1929	110	181	178	322	15	0	5	5	81	20	6	0	3	0	1	5	21	0	0	33	7	0	0	0	4	0	0	1	0	0	6	0	1	0	2	2	0	3	0	3	0	4	97	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1930	211	198	140	322	15	0	7	2	75	23	7	0	4	0	1	13	16	0	0	43	6	0	0	0	0	0	0	2	0	0	8	0	2	0	3	3	0	4	0	5	0	2	99	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1931	139	298	133	351	14	0	7	4	88	37	6	0	11	0	1	1	21	0	0	30	10	6	0	0	0	0	0	3	0	0	8	0	3	0	6	1	0	4	0	4	0	3	90	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1932	197	200	110	270	13	0	8	5	80	45	7	0	4	0	3	10	23	0	0	52	7	1	0	0	1	0	0	0	0	0	11	0	1	0	2	1	0	4	0	5	0	4	82	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1933	522	1003	85	203	19	0	8	2	66	49	6	0	2	1	2	3	21	0	0	17	8	0	0	0	0	0	0	2	0	0	12	0	2	0	4	1	0	2	0	4	0	5	81	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	1219	156	151	96	15	0	10	2	55	60	7	0	5	0	2	10	22	0	0	15	7	0	0	0	1	0	2	1	0	0	8	0	1	0	3	1	0	5	0	3	0	9	59	0	0	0	2	0	12	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	483	178	120	127	19	0	10	2	51	63	5	0	4	0	2	3	29	0	0	12	18	0	0	0	0	0	0	0	0	0	13	0	1	0	3	0	0	5	0	1	0	3	83	0	0	0	4	0	1	0	7	0	0	1	0	0	0	0	3	2	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	216	209	204	118	15	0	10	2	108	72	5	0	7	1	2	10	38	0	0	11	15	0	0	0	4	0	0	8	0	0	11	0	9	0	8	1	0	7	0	1	0	5	64	0	0	0	2	0	4	0	8	1	0	6	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	243	233	326	128	15	0	15	4	71	67	6	0	6	1	2	26	28	0	0	17	19	0	0	0	7	0	2	2	0	0	11	0	1	0	4	1	1	6	0	0	0	5	79	0	0	0	1	0	3	0	12	1	0	13	0	0	0	0	3	6	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1938	283	335	371	137	19	0	25	2	98	84	7	0	19	1	2	16	31	0	0	23	7	0	0	0	1	0	0	3	0	0	12	0	2	0	1	15	0	8	0	2	0	5	83	0	3	0	16	1	13	0	10	2	0	32	0	0	0	0	2	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939	363	274	338	145	19	0	20	4	120	77	6	0	6	1	2	19	27	0	0	25	17	1	0	0	8	0	0	5	0	0	13	0	4	0	6	1	1	5	0	7	0	8	87	0	2	0	2	1	6	0	10	1	0	41	0	0	1	0	6	4	0	2	3	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1940	338	381	354	166	17	0	18	6	126	54	5	0	8	1	3	60	17	0	0	24	18	8	0	0	2	0	0	6	0	0	12	0	12	0	11	6	0	3	0	2	0	12	92	0	2	0	3	0	27	0	8	2	0	50	0	0	1	0	6	13	2	2	8	0	0	4	0	0	2	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1941	317	329	398	152	24	0	23	5	137	69	7	0	6	1	4	58	31	0	0	25	6	33	0	0	27	0	0	3	0	0	15	0	10	0	11	3	0	5	0	2	0	4	74	0	4	0	9	0	304	0	11	3	0	52	0	0	0	0	2	5	2	5	8	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	307	338	288	149	23	0	23	2	92	59	4	0	10	0	4	74	46	0	0	34	17	69	0	0	6	0	0	1	0	0	15	0	4	0	10	1	0	4	0	2	0	4	57	0	4	0	3	0	17	0	2	2	0	45	0	0	1	0	0	6	2	2	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	333	265	149	164	28	0	16	4	88	63	3	0	3	1	2	57	49	0	0	30	15	77	0	0	2	0	0	0	0	0	23	0	4	0	38	7	0	6	0	2	0	4	33	0	2	0	9	1	21	0	6	3	0	45	0	0	1	0	1	1	2	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	420	265	169	72	65	0	36	4	84	84	7	0	3	0	4	72	41	0	0	14	10	20	0	0	3	0	0	1	0	0	15	0	5	0	39	6	0	6	0	1	0	6	33	0	11	0	11	0	17	0	2	2	0	28	0	0	1	0	0	0	2	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	381	236	173	297	57	0	23	3	76	120	2	0	4	1	4	26	19	0	0	15	34	35	0	0	3	0	0	3	0	0	28	0	11	0	67	3	0	5	0	5	0	5	39	0	5	0	5	0	15	0	9	13	0	38	0	0	1	0	0	2	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	548	627	181	198	54	0	23	5	129	153	3	0	1	0	4	63	26	0	0	30	36	55	0	0	3	0	0	2	0	0	15	0	8	0	44	10	0	3	0	1	0	4	42	0	5	0	5	0	11	0	3	13	0	33	0	0	1	0	1	1	3	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	836	732	168	262	43	0	19	3	95	152	9	0	26	0	4	24	28	1	0	30	11	11	0	0	6	0	5	1	0	1	25	0	8	0	36	12	0	6	0	4	0	9	15	0	6	0	3	0	8	0	10	7	0	25	0	0	1	0	2	2	5	2	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	815	1646	179	249	59	0	22	4	157	164	3	0	4	1	2	19	40	0	0	26	20	5	0	0	2	0	0	8	0	0	19	0	18	0	13	9	0	4	4	6	0	3	46	0	7	0	2	1	6	0	10	12	0	36	0	0	1	0	3	1	2	4	3	0	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1327	847	279	448	52	0	29	5	157	157	4	0	10	0	3	47	28	4	0	14	15	10	0	1	17	0	0	7	0	1	26	0	9	0	166	15	1	7	8	4	0	3	39	0	4	0	92	0	5	0	8	9	0	41	0	0	1	0	5	0	2	3	5	0	1	6	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1347	645	221	278	83	1	30	6	147	107	8	0	8	0	1	103	25	1	1	17	21	19	0	0	1	0	0	4	0	1	24	0	4	0	34	16	1	3	8	5	0	8	48	0	4	0	1	0	8	0	8	6	0	21	0	0	1	0	5	0	3	2	2	1	0	9	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	1262	382	242	264	129	0	17	6	141	191	2	0	7	1	7	43	20	3	0	21	13	30	0	0	0	0	1	11	0	1	22	1	2	0	42	17	0	3	10	5	0	2	57	0	3	0	2	0	4	0	13	1	0	27	0	0	1	0	2	0	3	3	5	0	1	40	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	1120	480	245	522	79	1	16	4	148	188	6	0	8	1	8	74	19	2	0	19	20	15	0	0	0	1	0	8	0	3	26	1	3	0	5	23	0	4	8	5	0	3	32	0	2	0	1	1	5	0	12	0	0	25	0	0	1	0	25	0	2	5	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1126	531	277	275	118	0	21	5	220	100	2	0	6	1	7	52	38	3	0	26	22	18	1	0	3	2	0	11	0	3	25	1	4	0	3	17	1	3	8	6	0	3	43	0	3	0	2	0	5	0	18	1	0	20	0	0	1	0	3	0	6	4	4	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1252	470	228	363	113	0	23	4	207	151	5	2	13	1	8	52	25	5	0	26	70	12	1	0	5	5	0	14	0	3	22	1	4	0	3	13	1	4	8	5	0	4	34	0	2	0	1	0	8	0	22	1	0	16	0	0	1	1	4	0	3	2	3	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1955	1570	337	304	353	140	0	34	6	150	159	5	0	8	1	14	122	19	8	0	45	31	18	2	0	7	1	0	10	0	2	19	8	5	0	2	27	1	6	10	6	0	4	58	0	2	0	2	0	2	0	16	1	0	21	0	0	1	2	2	1	11	5	7	0	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	1352	626	455	346	155	0	36	6	194	102	9	0	11	0	5	41	22	1	0	39	36	17	2	0	7	3	0	8	0	2	22	6	5	0	3	23	1	4	12	5	0	6	32	0	7	0	1	1	3	0	26	1	0	8	0	1	1	4	3	0	4	3	4	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957	1312	417	364	253	144	0	46	6	182	168	2	0	7	1	11	58	25	0	2	43	51	22	1	0	4	2	0	10	0	1	22	6	4	0	3	14	1	5	12	6	0	6	58	0	8	0	2	0	5	0	16	1	0	11	0	1	1	1	6	0	7	4	5	0	0	2	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958	1262	372	459	257	140	5	30	5	185	105	10	0	12	1	6	66	34	1	3	32	30	12	1	0	4	2	0	15	0	2	22	7	5	0	3	19	1	5	12	7	0	6	63	0	3	0	1	0	3	0	9	2	0	17	0	0	1	1	4	0	7	2	3	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1959	1501	527	451	449	180	155	39	5	212	81	11	0	7	1	13	57	29	2	9	47	89	25	1	0	4	7	0	10	0	1	31	4	4	0	2	13	1	3	23	7	0	7	47	0	3	0	2	1	7	0	20	1	0	15	0	6	1	2	5	0	7	3	7	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1504	522	553	692	183	294	56	6	213	143	20	0	10	1	14	112	31	3	27	54	43	19	0	0	2	16	0	9	0	4	32	6	8	0	3	9	0	10	23	6	0	17	70	0	5	0	1	0	6	0	24	1	0	28	0	3	1	2	5	0	8	3	7	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	1612	706	574	381	178	479	164	7	195	122	15	2	14	1	13	178	22	2	20	29	24	16	0	0	16	18	1	14	7	4	31	11	12	0	5	17	1	7	58	4	0	9	40	0	5	0	1	0	4	0	10	1	0	20	0	4	1	2	8	0	11	4	5	0	1	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1494	730	640	621	144	423	145	9	261	82	16	2	11	0	10	171	39	8	31	40	27	21	0	0	9	15	0	11	3	1	32	5	5	0	3	15	1	9	42	7	0	11	56	0	2	0	1	0	5	0	32	1	0	20	0	10	1	2	8	0	7	2	6	0	1	1	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1963	1212	744	674	563	167	265	184	6	349	196	19	2	24	1	20	242	40	11	33	42	19	32	4	0	14	28	0	17	7	1	36	38	11	0	2	18	1	7	47	6	0	11	48	0	5	0	2	0	5	0	25	1	0	19	0	4	1	5	8	0	10	2	4	1	1	1	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1275	792	745	1646	211	314	193	6	343	103	16	0	18	1	9	283	48	9	14	43	99	21	1	1	8	19	0	21	0	4	35	12	12	0	2	21	2	19	27	8	0	9	44	0	5	0	1	0	7	0	20	1	0	21	0	7	1	2	16	0	9	3	3	0	1	0	0	4	0	3	0	0	0	3	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	1162	676	737	1113	257	309	223	3	293	93	17	0	24	3	37	299	47	16	13	57	50	32	3	1	12	7	0	18	10	2	42	10	13	0	2	18	1	15	48	8	0	15	40	0	3	0	1	0	3	0	71	1	0	22	0	7	2	5	7	1	8	5	4	4	1	0	2	3	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
