Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	FEM	AE	SI	T	LC	GS	PR	ITC	TC	SBA	VA	CR	PM	W	ER	JU	NS	CS	NF	FT	P	FR	FW	IC	GP	PE	AA	SSA	HS	N	FE	MS	SE	CC	PRVP	CSA	LR	FP	NMB	AC	NCU	IA	NA	CAB	M	FCA	RR	FAA	NC	FHL	MC	FMC	MN	ID	DC	LGA	FO	H	NHA	CZ	FL	FA	B	PA	CA	OP	Z	SS	SB	X	FCD	U	FM	AR	G	GB	ES	NASA	ICA	F	DP	CNF	II	OTP	RNB	OCM	FC	FF	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	VE	WT	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1925	123	145	66	263	15	5	0	7	1	64	0	8	0	3	0	0	3	16	0	2	27	43	12	2	2	0	1	0	0	0	0	5	0	9	0	2	0	15	0	5	0	110	3	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
1926	253	166	70	269	17	4	0	18	3	76	0	6	0	3	0	0	4	13	0	1	32	41	16	1	3	0	0	0	0	0	0	4	0	8	0	2	0	20	0	5	0	131	4	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1927	122	175	48	351	16	3	0	17	3	65	0	5	0	2	0	0	3	9	0	2	31	62	16	2	6	0	0	0	0	0	0	10	0	12	0	3	0	0	0	2	0	135	5	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1928	250	166	43	278	13	2	0	23	3	86	0	8	0	4	0	0	3	10	0	0	40	41	16	0	5	0	2	0	0	0	0	5	0	10	0	2	0	6	0	4	0	124	2	0	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1929	141	234	107	383	19	5	0	32	5	86	0	6	0	3	0	0	3	10	0	5	39	37	13	5	0	0	3	0	0	0	0	8	0	11	0	4	0	4	0	4	0	99	5	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1930	238	218	146	477	20	8	0	29	2	80	0	7	0	5	0	0	3	19	0	4	54	31	13	4	0	0	0	0	0	0	0	8	0	13	0	5	0	5	0	6	0	99	3	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1931	152	209	121	431	19	8	0	44	5	107	0	6	0	12	0	0	3	7	0	7	59	31	15	7	8	0	0	0	0	0	0	15	0	16	0	3	0	6	0	4	0	93	4	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1932	209	192	148	335	17	9	0	59	5	95	0	7	0	5	0	0	4	19	0	1	75	34	11	0	2	0	1	0	0	0	0	4	0	16	0	1	0	5	0	5	0	86	5	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1933	533	134	998	266	21	8	0	68	2	72	0	6	0	2	0	0	3	10	0	8	21	39	13	8	0	0	0	0	0	0	0	5	0	17	0	1	0	3	0	5	0	83	6	0	0	0	1	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	1233	227	158	148	19	10	0	75	2	58	0	7	0	6	0	0	3	14	0	2	19	50	15	3	0	0	2	0	2	0	0	9	0	14	0	2	0	8	0	5	0	59	10	0	0	0	0	5	0	0	12	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	524	216	187	188	21	10	0	72	2	59	0	5	0	4	0	0	3	9	0	1	13	42	31	0	0	0	0	0	0	0	0	8	0	18	0	0	0	6	0	5	6	84	4	0	0	0	0	7	0	0	1	10	0	0	1	5	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	304	315	192	150	21	10	0	81	2	84	0	5	0	9	0	0	6	20	0	17	24	54	27	12	0	0	4	0	0	0	0	13	0	17	0	1	0	10	0	3	6	70	5	0	0	0	0	2	0	0	5	8	0	0	11	1	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	349	462	181	194	18	19	0	99	4	61	0	6	0	6	0	0	4	34	0	11	20	38	31	10	0	0	10	0	2	0	0	6	0	18	0	2	0	8	1	2	14	91	5	0	0	0	0	4	0	0	4	12	0	0	15	4	2	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	1	0	0	12	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1938	416	535	239	174	22	33	0	91	2	85	0	7	0	20	0	0	5	22	0	15	25	50	16	11	1	0	1	0	0	0	0	8	0	19	0	16	0	10	0	4	9	96	8	0	0	3	1	38	0	0	4	12	0	0	41	3	2	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1939	457	546	227	192	22	28	0	84	4	107	0	6	0	7	1	0	5	32	0	24	31	55	31	18	4	0	13	0	0	0	0	12	0	17	0	1	0	7	1	8	45	99	11	0	0	3	1	6	0	0	9	11	0	0	53	9	2	0	1	0	2	0	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	9	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1940	386	530	255	216	22	34	0	65	6	115	0	5	0	10	0	0	6	75	0	27	31	42	29	15	13	0	9	0	0	0	0	19	0	18	0	6	0	5	0	4	74	104	32	0	0	3	0	6	0	0	11	8	0	0	53	12	2	0	1	0	0	1	4	12	4	0	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	12	0	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1941	350	594	230	223	29	29	0	88	5	127	0	7	0	6	0	0	7	89	0	41	33	51	12	20	51	0	27	0	0	0	0	16	0	19	0	6	0	7	0	3	132	90	8	0	0	4	0	16	0	0	17	11	0	0	59	3	3	0	0	0	50	1	1	10	5	0	0	0	3	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1942	336	461	225	265	23	31	0	67	2	89	0	5	0	10	0	0	7	83	0	41	45	59	26	23	109	0	10	0	0	0	0	24	0	21	0	1	0	6	0	3	25	69	8	0	0	4	0	9	0	0	22	2	0	0	48	0	2	0	1	0	2	1	2	0	2	0	0	2	3	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1943	376	292	162	218	37	24	0	73	4	67	0	3	0	8	0	0	4	73	0	60	45	64	25	30	96	0	5	0	0	0	0	52	0	30	0	7	0	8	0	5	9	46	7	0	0	2	1	14	0	0	25	6	0	0	49	2	4	0	1	0	1	1	1	5	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1944	466	289	170	111	68	39	0	128	4	71	0	6	0	3	0	0	8	77	0	65	20	54	18	34	31	0	4	0	0	0	0	66	0	21	0	6	0	8	0	1	2	46	9	0	0	12	0	17	0	0	22	2	0	0	28	2	3	0	1	0	2	1	2	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1945	431	280	180	360	75	27	0	138	3	65	0	1	0	6	2	0	7	34	0	76	26	27	40	40	40	0	7	0	0	0	0	93	0	41	0	5	0	6	0	8	4	52	5	0	0	6	0	9	0	0	20	9	0	0	40	2	14	2	1	0	0	0	3	4	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1946	698	281	345	280	61	27	0	186	5	102	0	1	0	5	1	0	7	58	0	78	32	42	48	29	48	0	4	0	1	0	0	69	0	25	0	11	0	4	0	1	5	55	6	0	0	5	0	9	0	0	15	3	0	0	35	4	14	0	1	0	0	2	1	2	4	0	0	0	3	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1947	930	269	368	324	52	26	0	180	3	86	0	10	1	30	0	0	11	37	0	50	34	38	19	29	14	0	8	0	5	0	1	39	0	35	0	14	0	8	0	8	5	31	12	0	0	6	0	11	0	0	11	10	0	0	29	5	8	0	1	0	0	3	6	4	2	0	0	0	1	1	0	0	1	0	0	0	4	0	2	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1948	934	265	749	332	69	30	0	183	4	153	0	2	0	5	1	0	6	28	0	49	33	49	32	29	13	0	6	0	1	0	0	16	4	28	0	11	0	6	0	7	4	69	5	0	0	10	1	5	0	0	8	11	0	0	43	7	12	0	1	0	0	2	31	4	5	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1949	1521	398	461	606	75	36	0	171	5	141	0	7	5	16	0	0	5	67	1	92	17	36	24	81	15	0	14	0	2	0	1	181	8	35	0	18	0	9	1	6	16	65	4	0	0	4	0	97	0	0	8	8	0	0	49	10	10	0	1	0	1	2	14	6	4	0	0	0	3	0	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1950	1573	355	413	437	98	41	1	126	7	137	0	9	2	12	2	1	3	229	0	38	24	39	35	23	30	0	2	0	1	0	1	20	11	33	1	17	0	5	2	6	0	72	12	0	0	4	0	2	0	0	11	8	0	0	26	10	6	0	1	0	0	2	12	5	3	1	1	0	0	0	0	0	2	0	2	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
1951	1590	397	316	361	146	27	0	231	6	135	0	3	5	12	0	1	9	70	0	64	24	36	21	50	45	0	0	0	2	0	1	44	12	27	1	19	0	5	0	6	0	82	5	0	0	3	0	3	0	0	7	15	0	0	33	8	1	0	1	0	1	2	44	7	3	0	0	0	0	0	0	0	2	0	1	0	0	9	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
1952	1474	381	400	660	129	24	1	210	4	138	0	9	6	12	1	1	10	98	0	49	33	30	34	35	27	0	0	1	3	0	2	6	8	33	1	24	0	7	2	6	0	55	5	0	0	2	1	2	0	0	669	12	0	0	33	27	2	0	1	0	0	2	5	2	5	0	0	0	0	1	0	0	2	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1715	441	413	434	212	30	0	126	5	143	0	2	4	11	2	1	11	72	0	54	32	51	26	44	27	1	4	2	2	0	2	3	8	30	1	18	0	4	1	9	0	66	5	0	0	3	0	4	0	0	6	18	0	0	33	9	2	0	1	0	1	3	4	7	5	1	0	0	0	0	0	0	1	0	11	0	0	15	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1767	362	365	561	236	39	0	187	4	137	2	9	5	17	1	1	12	63	0	50	28	41	81	51	18	1	5	5	0	0	2	3	8	29	3	16	0	8	2	7	0	58	12	0	0	2	0	2	0	0	10	22	0	0	27	8	1	0	1	1	3	2	3	3	2	0	0	1	0	0	0	0	0	0	16	0	0	15	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1955	2016	437	345	430	260	50	0	190	6	114	0	10	9	13	2	1	18	147	0	44	54	32	43	57	24	2	7	2	0	0	1	2	10	25	10	28	0	8	5	10	1	81	3	0	0	2	0	3	0	0	3	18	0	0	29	10	1	0	1	2	1	6	6	10	6	0	0	1	0	0	0	0	1	0	3	0	0	19	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1956	1746	606	390	518	297	46	0	119	6	138	0	12	2	14	2	1	10	51	0	50	45	41	46	44	21	2	7	3	0	0	1	3	14	30	9	25	0	5	2	6	0	47	5	0	0	7	1	2	0	0	6	26	0	0	12	9	1	2	1	4	3	3	3	4	3	0	0	1	0	1	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1957	1713	524	357	334	407	62	0	202	6	156	0	5	1	12	1	3	15	77	0	39	62	43	81	42	23	2	9	5	0	0	1	3	14	36	7	15	0	8	4	10	0	74	10	0	0	9	0	3	0	0	7	16	0	0	16	10	1	1	1	2	0	5	2	7	5	2	0	0	0	0	0	0	2	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1958	1621	642	336	334	437	46	5	145	5	158	0	15	1	18	1	14	12	89	1	53	38	44	39	62	18	1	5	2	1	0	2	3	14	34	11	23	0	7	3	11	0	82	5	0	0	4	0	2	0	0	5	9	0	0	19	10	1	0	2	1	1	5	1	3	2	1	0	1	1	0	0	0	1	0	0	0	0	10	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1959	1877	626	458	756	515	57	155	103	6	157	0	20	3	13	2	12	18	90	2	65	54	36	104	69	32	2	8	10	3	0	1	3	26	46	15	16	0	4	2	13	0	66	7	0	0	3	1	3	0	0	8	21	0	0	19	12	1	10	1	2	0	5	1	9	5	4	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1899	786	502	846	516	85	294	188	7	192	0	26	5	14	1	30	19	144	1	96	84	42	54	87	31	1	4	15	8	0	3	3	26	46	14	10	0	14	2	9	0	89	18	0	0	7	0	1	0	0	9	24	0	0	31	8	1	4	1	2	0	6	0	9	3	12	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	1	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	2009	774	569	554	567	193	481	152	7	142	1	24	4	18	1	28	19	240	2	126	40	41	31	136	30	1	17	17	2	8	3	5	79	45	20	19	0	9	3	6	0	46	8	0	0	6	0	1	0	0	6	10	0	0	28	11	2	5	1	2	1	8	0	6	6	13	0	0	0	1	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1911	780	670	934	313	174	423	101	9	203	2	20	13	15	1	38	15	205	3	95	48	52	47	132	24	2	17	15	5	3	1	3	54	50	11	18	0	13	3	13	0	65	13	0	0	3	0	1	0	0	9	32	0	0	26	14	2	15	1	3	1	5	1	9	2	9	0	1	0	1	0	0	5	0	0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1963	1609	829	671	644	290	224	285	244	6	235	3	20	17	31	1	46	22	291	1	133	65	51	32	145	39	6	19	32	4	9	1	2	57	56	46	24	0	11	2	12	0	58	11	0	0	6	0	2	0	0	5	25	0	0	24	13	1	12	1	6	1	9	1	5	3	4	1	1	0	2	0	0	3	0	1	0	0	15	0	1	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1665	929	680	1943	491	229	362	142	6	253	0	21	16	24	2	18	18	362	2	140	56	66	120	195	28	1	8	20	2	4	3	2	32	51	25	25	0	22	5	16	0	54	10	0	0	9	0	1	0	0	10	20	0	0	23	25	1	9	1	2	1	7	0	6	3	9	1	0	0	4	0	0	6	0	1	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1965	1599	938	702	1381	634	257	379	131	3	248	1	21	31	29	2	16	47	387	1	147	60	57	67	206	31	3	13	8	3	13	2	2	61	57	17	19	0	17	3	13	1	45	16	0	0	4	0	1	0	0	5	73	0	0	26	11	1	13	2	7	1	6	0	6	6	8	4	4	0	6	0	0	2	0	1	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	1181	917	728	1302	636	433	338	111	8	302	5	31	24	25	7	36	73	351	2	134	57	105	55	138	45	7	22	7	5	12	4	1	102	56	19	23	1	19	3	15	0	48	12	0	0	5	1	4	0	0	12	32	0	0	23	19	1	14	2	6	1	11	0	6	3	8	1	1	0	6	0	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967	1131	947	702	1100	519	333	418	116	7	276	3	24	26	36	22	14	95	311	1	134	70	80	555	143	67	4	24	12	7	10	3	0	53	54	26	20	3	17	4	12	0	50	14	0	6	9	0	0	0	0	9	47	0	0	17	14	1	10	2	10	1	9	0	9	2	4	4	1	0	8	0	0	1	0	1	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1968	1092	916	802	1754	554	341	485	342	6	283	7	57	35	36	25	19	146	353	1	134	589	75	78	142	91	5	25	5	3	18	4	1	59	57	44	27	6	14	4	14	1	37	16	0	14	4	0	0	0	0	10	43	0	0	17	18	1	8	2	7	1	10	0	8	4	3	0	4	0	6	0	0	4	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	1430	929	827	1531	509	420	612	128	11	277	12	55	49	37	33	16	125	395	1	184	60	58	161	208	56	6	21	4	4	17	3	0	58	249	36	32	6	12	2	14	0	39	17	0	14	10	1	0	0	0	13	51	0	0	24	15	3	11	3	6	3	10	27	7	6	4	0	31	0	5	0	0	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1247	958	1124	2070	482	572	386	128	6	256	122	105	41	50	24	13	122	68	1	181	75	66	115	206	70	3	23	5	8	36	6	2	53	38	31	33	5	22	6	22	0	26	17	0	15	3	1	1	0	0	15	58	0	0	21	14	3	10	6	5	2	10	0	4	3	4	0	5	0	7	0	0	1	0	1	0	0	8	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
