10574489	m		CR 1.2:H 28/3	Hate groups and acts of bigotry : Connecticut's response	[1982]	
37235344	m		CR 1.2:H 28/4	Hate crime in Ohio [microform] / Ohio Advisory Committee to the United States Commission on Civil Rights	[1995]	
5518809	m		CR 1.2:H 31	Immigration issues in Hawaii : a report of the proceedings of a consultation conducted by the Hawaii Advisory Committee to the United States Commission on Civil Rights in Honolulu, Hawaii, August 25, 1978	1979	
557645717	m		CR 1.2:H 31	Immigration issues in Hawaii [electronic resource] : a report of the proceedings of a consultation conducted by the Hawaii Advisory Committee to the United States Commission on Civil Rights in Honolulu, Hawaii, August 25, 1978	1979	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/5518809.html
6933968	m		CR 1.2:H 31/2	Breach of trust? : native Hawaiian homelands : a summary of the proceedings of a public forum sponsored by the Hawaii Advisory Committee to the U.S. Commission on Civil Rights	1980	
559501512	m		CR 1.2:H 31/2	Breach of trust? native Hawaiian homelands [electronic resource] : a summary of the proceedings of a public forum / sponsored by the Hawaii Advisory Committee to the U.S. Commission on Civil Rights	[1980]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/8281657.html
30958264	m		CR 1.2:H 31/3	A broken trust [microform] : the Hawaiian homelands program : seventy years of failure of the federal and state governments to protect the civil rights of native Hawaiians / Hawaii Advisory Committee to the United States Commission on Civil Rights	1991]	
69150709	m		CR 1.2:H 31/3	A broken trust [electronic resource] : the Hawaiian homelands program : seventy years of failure of the federal and state governments to protect the civil rights of native Hawaiians / Hawaii Advisory Committee to the United States Commission on Civil Rights	1991]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12h313z.pdf
623523522	m		CR 1.2:H 31/3	A broken trust [electronic resource] : the Hawaiian homelands program : seventy years of failure of the federal and state governments to protect the civil rights of native Hawaiians / Hawaii Advisory Committee to the United States Commission on Civil Rights	1991	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/27198810.html
67617073	m		CR 1.2:H 34	Title VI-- one year after [electronic resource] : a survey of desegregation of health and welfare services in the South	1966	http://www.law.umaryland.edu/marshall/usccr/documents/cr12h34.pdf
745010x	m		CR 1.2:H 34	Title VI, one year after  a survey of desegregation of health and welfare services in the South	1966	
7973483	m		CR 1.2:H 34/3	Civil rights issues in health care delivery : a consultation / sponsored by the United States Commission on Civil Rights, Washington, D.C., April 15-16, 1980	1981	
701648210	m		CR 1.2:H 34/3	Civil rights issues in health care delivery [electronic resource] : a consultation / sponsored by the United States Commission on Civil Rights, Washington, D.C., April 15-16, 1980	1981	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/7973483.html
43312925x	m		CR 1.2:H 34/4/V.	The health care challenge [microform] : acknowledging disparity, confronting discrimination, and ensuring equality : a report of the United States Commission on Civil Rights	[1999]	
69150767	m		CR 1.2:H 34/4/V.1-	The health care challenge [electronic resource] : acknowledging disparity, confronting discrimination, and ensuring equality : a report of the United States Commission on Civil Rights	[1999]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12h34z.pdf pdf version of volume 1
22787884	m		CR 1.2:H 35	Rights of the hearing impaired / Illinois Advisory Committee to the United States Commission on Civil Rights	[1990]	
609529309	m		CR 1.2:H 35	Rights of the hearing impaired [electronic resource] / Illinois Advisory Committee to the United States Commission on Civil Rights	1990	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/23115827.html
801371	m		CR 1.2:H 53	From the highways to the skyways: a study of the contract compliance programs of the Department of Transportation  a report	1973	
590285565	m		CR 1.2:H 53	From the highways to the skyways [electronic resource] a study of the contract compliance programs of the Department of Transportation  a report	1973	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/801371.html
160671	m		CR 1.2:H 75	Home ownership for lower income families  a report on the racial and ethnic impact of the section 235 program	1971	
228099515	m		CR 1.2:H 75	Home ownership for lower income families [electronic resource] : a report on the racial and ethnic impact of the section 235 program	1971	http://www.law.umaryland.edu/marshall/usccr/documents/cr12h75.pdf View PDF online
2688613	m		CR 1.2:H 81	Civil rights U.S.A. : housing in Washington, D.C. / The United States Commission on Civil Rights	1962	
558900735	m		CR 1.2:H 81	Civil rights U.S.A [electronic resource] : housing in Washington, D.C. / the United States Commission on Civil Rights	1962	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/2688613.html
21636670	m		CR 1.2:H 81/15	 Walk together children  / report of the Iowa State Committee to the U.S. Commission on Civil Rights on housing and education in Waterloo, Iowa	1971?]	
2415884	m		CR 1.2:H 81/16/v.	Civil rights and the Housing and community development act of 1974 : a report of the Michigan Advisory Committee to the United States Commission on Civil Rights	1976,	
9117516	m		CR 1.2:H 81/17	Housing, Chicago style : a consultation / sponsored by the Illinois Advisory Committee to the United States Commission on Civil Rights	1982	
784393211	m		CR 1.2:H 81/17	Housing, Chicago style [electronic resource] : a consultation sponsored by the Illinois Advisory Committee to the United States Commission on Civil Rights	1982	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/9117516.html
9337436	m		CR 1.2:H 81/18	Fair housing in Louisville : the community development block grant program : a report / prepared by the Kentucky Advisory Committee to the U.S. Commission on Civil Rights	1983	
597890546	m		CR 1.2:H 81/18	Fair housing in Louisville [electronic resource] : the community development block grant program : a report / prepared by the Kentucky Advisory Committee to the U.S. Commission on Civil Rights	1983	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/9337436.html
10168776	m		CR 1.2:H 81/19	Fair housing enforcement in Northwest Indiana : a report / prepared by the Indiana Advisory Committee to the United States Commission on Civil Rights	[1983]	
597332878	m		CR 1.2:H 81/19	Fair housing enforcement in Northwest Indiana [electronic resource] : a report / prepared by the Indiana Advisory Committee to the United States Commission on Civil Rights	[1983]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/10168776.html
4431924	m		CR 1.2:H 81/2	Discrimination in housing in the Boston metropolitan area  report	1963	
558904330	m		CR 1.2:H 81/2	Discrimination in housing in the Boston metropolitan area [electronic resource] report	1963	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/4431924.html
14226637	m		CR 1.2:H 81/20/v.1	Issues in housing discrimination : a consultation/hearing of the United States Commission on Civil Rights, Washington, D.C., November 12-13, 1985	-1986	
577178336	m		CR 1.2:H 81/20/v.1-	Issues in housing discrimination [electronic resource] : a consultation/hearing of the United States Commission on Civil Rights, Washington, D.C., November 12-13, 1985	-1986	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/14226637.html
31596612	m		CR 1.2:H 81/21	The Fair Housing Amendments Act of 1988--the enforcement report  : a report of the United States Commission on Civil Rights	[1994]	
299093749	m		CR 1.2:H 81/22	Fair housing enforcement in Kentucky [electronic resource] : presence of local human rights commissions prompts more disability housing complaints  complaint investigation resolutions are similar for HUD and local commissions	2008]	http://purl.access.gpo.gov/GPO/LPS107911
158953	m		CR 1.2:H 81/4	Report on Massachusetts: housing discrimination in the Springfield-Holyoke-Chicopee metropolitan area, by the Massachusetts State Advisory Committee to the United States Commission on Civil Rights	1966	
740081	m		CR 1.2:H 81/6	Housing codes and their enforcement in six Connecticut cities, by the Connecticut State Advisory Committee to the U.S. Commission on Civil Rights	1967	
4809713	m		CR 1.2:H 81/7	Discrimination in off-base housing : Ellsworth Air Force Base : a report / of the South Dakota State Advisory Committee to the United States Commission on Civil Rights	1968	
8759488	m		CR 1.2:H 81/8	Toward equal opportunity in housing in Atlanta, Georgia : a report / of the Georgia State Advisory Committee to the United States Commission on Civil Rights	1968	
6716758	m		CR 1.2:H 81/9	Public housing in Newark's central ward : a report / by the New Jersey State Advisory Committee to the United States Commission on Civil Rights	1968	
2432355	m		CR 1.2:H 83	Que lejos hemos venido? = How far have we come? : migrant farm labor in Iowa, 1975 : a report of the Iowa Advisory Committee to the United States Commission on Civil Rights / [prepared by Jo Ann Daniels and Gloria O'Leary]	1976	
559355576	m		CR 1.2:H 83	Que lejos hemos venido? = How far have we come?   migrant farm labor in Iowa, 1975 [electronic resource] : a report of the Iowa Advisory Committee to the United States Commission on Civil Rights / [prepared by Jo Ann Daniels and Gloria O'Leary]	1976	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/2432355.html
1833627	m		CR 1.2:I 9	Urban renewal programs and their effects on racial minority group housing in three Iowa cities  report of the Iowa State Advisory Committee to the United States Commission on Civil Rights	1964	
36652123	m		CR 1.2:IM 6	Federal immigration law enforcement in the Southwest : civil rights impacts on border communities	[1997]	
645855732	m		CR 1.2:IM 6	Federal immigration law enforcement in the Southwest [electronic resource] : civil rights impacts on border communities / Arizona, California, New Mexico, and Texas Advisory Committees to the United States Commission on Civil Rights	[1997]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/36652123.html
40695417	m		CR 1.2:IM 7	Implementation in Colorado of the Immigration Reform and Control Act [microform] : a preliminary review / Colorado Advisory Committee to the U.S. Commission on Civil Rights	[1989]	
69174274	m		CR 1.2:IM 7	Implementation in Colorado of the Immigration Reform and Control Act [electronic resource] : a preliminary review / Colorado Advisory Committee to the U.S. Commission on Civil Rights	[1989]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12im7z.pdf
40867972	m		CR 1.2:IM 7/2	Implementation in Arizona of the Immigration Reform and Control Act [microform] / Arizona Advisory Committee to the United States Commission on Civil Rights	1990]	
69174278	m		CR 1.2:IM 7/2	Implementation in Arizona of the Immigration Reform and Control Act [electronic resource] / Arizona Advisory Committee to the United States Commission on Civil Rights	1990]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12im72z.pdf
750617	m		CR 1.2:In 2	The Southwest Indian report	1973	
643997978	m		CR 1.2:In 2	The Southwest Indian report [electronic resource] : a report of the U.S. Commission on Civil Rights, May 1973	1973	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/750617.html;"HeinOnline (On-campus only)  http://heinonline.org/HOL/Page?handle=hein.amindian/soinrep0001&id=1&collection=amindian&index=alpha/S_amindian"
3206912	m		CR 1.2:In 2/2	Indian civil rights issues in Oklahoma  a report	1974	
3051621	m		CR 1.2:In 2/3	Federal and State services and the Maine Indian : a report / prepared by the Maine Advisory Committee to the U.S. Commission on Civil Rights	1974	
644554989	m		CR 1.2:IN 2/3	Federal and State services and the Maine Indian [electronic resource] : a report / prepared by the Maine Advisory Committee to the U.S. Commission on Civil Rights	1974	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3051621.html
19438165	m		CR 1.2:In 2/4	Indiana migrants : blighted hopes, slighted rights : a report / prepared by the Indiana Advisory Committee to the United States Commission on Civil Rights	1975	
3035079	m		CR 1.2:In 2/5	Indian employment in New Mexico State government : a report to the New Mexico Advisory Committee to the United States Commission on Civil Rights prepared for the information and consideration of the Commission	1975	
7525472	m		CR 1.2:In 2/7	Indian tribes : a continuing quest for survival : a report / of the United States Commission on Civil Rights	1981	
563126330	m		CR 1.2:In 2/7	Indian tribes [electronic resource] : a continuing quest for survival : a report / of the United States Commission on Civil Rights	1981	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/7525472.html;"HeinOnline (On-campus only)  http://heinonline.org/HOL/Page?handle=hein.amindian/indtrque0001&id=1&collection=amindian&index=amorw"
558183031	m		CR 1.2:In 2/7/	American Indian issues in the State of Washington [electronic resource] : hearing held in Seattle, Washington, October 19-20, 1977 [and August 25, 1978]	1978-1979	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/65988466.html;"HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/6279619.html";"HeinOnline, U.S. Congressional Documents (On-campus only)  http://www.heinonline.org/HOL/Index?index=congrec/hebuscc&collection=congrec";"HeinOnline, American Indian Law (On-campus only)  http://heinonline.org/HOL/Index?index=congrec/hebuscc&collection=amindian"
24655775	m		CR 1.2:IN 2/8	The Indian Civil Rights Act : a report of the United States Commission on Civil Rights	[1991]	
624052013	m		CR 1.2:IN 2/8	The Indian Civil Rights Act [electronic resource] : a report of the United States Commission on Civil Rights	[1991]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/24655775.html;"HeinOnline (On-campus only)  http://www.heinonline.org/HOL/Index?index=amindian/civilind&collection=amindian";"Full text available from HeinOnline American Indian Law Collection http://encompass.library.cornell.edu/cgi-bin/checkIP.cgi?access=gateway_standard%26url=http://www.heinonline.org/HOL/Index?index=amindian/civilind&collection=amindian Connect to full text"
2819718	m		CR 1.2:In 6	Protecting inmate rights : prison reform or prison replacement? : A report / prepared by the Ohio Advisory Committee to the U.S. Commission on Civil Rights	1976	
2015841	m		CR 1.2:In 6/sum	Protecting inmate rights : prison reform or prison replacement?  A report	1976	
40695439	m		CR 1.2:IS 7	Civil rights issues in Arkansas, 1991-92 [microform] / Arkansas Advisory Committee to the U.S. Commission on Civil Rights	1992]	
69174285	m		CR 1.2:IS 7	Civil rights issues in Arkansas, 1991-92 [electronic resource] / Arkansas Advisory Committee to the U.S. Commission on Civil Rights	1992]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12is7z.pdf
2940532	m		CR 1.2:J 98/2	Justice in Flagstaff : are these rights inalienable? / a report by the Arizona Adisory Committee to the United States Commission on Civil Rights	1977	
557857024	m		CR 1.2:J 98/2	Justice in Flagstaff [electronic resource] : are these rights inalienable? : A report / prepared by the Arizona Advisory Committee to the U.S. Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3513715.html
7562176	m		CR 1.2:J 98/3	The administration of justice in Pensacola and Escambia County : a report / prepared by the Florida Advisory Committee to the U.S. Commission on Civil Rights	1981	
597517238	m		CR 1.2:J 98/3	The administration of justice in Pensacola and Escambia County [electronic resource] : a report / prepared by the Florida Advisory Committee to the U.S. Commission on Civil Rights	1981	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/7562176.html
3073388	m		CR 1.2:K 13	Inmate rights and the Kansas State prison system : a report of the Kansas Advisory Committee to the United States Commission on Civil Rights, prepared for the information and consideration of the Commission	1974	
574971168	m		CR 1.2:K 13	Inmate rights and the Kansas State prison system [electronic resource] : a report of the Kansas Advisory Committee to the United States Commission on Civil Rights, prepared for the information and consideration of the Commission	1974	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3073388.html
2996150	m		CR 1.2:K 13/2	Crisis and opportunity : education in Greater Kansas City : a report / [prepared by the Bi-State Committee on Education of the Kansas and Missouri Advisory Committees to the U.S. Commission on Civil Rights]	1977	
643823509	m		CR 1.2:K 13/2	Crisis and opportunity [electronic resource] : education in Greater Kansas City : a report / [prepared by the Bi-State Committee on Education of the Kansas and Missouri Advisory Committees to the U.S. Commission on Civil Rights]	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/2996150.html
785233	m		CR 1.2:K 76	To know or not to know: collection and use of racial and ethnic data in Federal assistance programs  a report	1973	
581259452	m		CR 1.2:K 76	To know or not to know [electronic resource] collection and use of racial and ethnic data in Federal assistance programs  a report	1973	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/785233.html
9381445	m		CR 1.2:L 26	Shortchanging the language-minority student : an evaluation of the Manchester, New Hampshire School Department's Title VI civil rights compliance plan : a report of the New Hampshire Advisory Committee to the U.S. Commission on Civil Rights	1982]	
598194279	m		CR 1.2:L 26	Shortchanging the language-minority student [electronic resource] : an evaluation of the Manchester, New Hampshire School Department's Title VI civil rights compliance plan : a report of the New Hampshire Advisory Committee to the U.S. Commission on Civil Rights	1982]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/9381445.html
69116717	m		CR 1.2:L 26/2	Language and access to health care [electronic resource] : easing barriers in New Hampshire / New Hampshire Advisory Committee to the U.S. Commission on Civil Rights	2005]	http://purl.access.gpo.gov/GPO/LPS69631
505669	m		CR 1.2:L 41	Law enforcement : a report on equal protection in the South / United States Commission on Civil Rights	1965	
558805883	m		CR 1.2:L 41	Law enforcement [electronic resource] a report on equal protection in the South	1965	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/505669.html
2422540	m		CR 1.2:L 41/2	Fulfilling the letter and spirit of the law : desegregation of the Nation's public schools, a report of the United States Commission on Civil Rights	1976	
10033090	m		CR 1.2:L 44	Implementation of federal civil rights laws in Iowa : nondiscrimination in the block grants and minority business participation : a report / prepared by the Iowa Advisory Committee to the U.S. Commission on Civil Rights	1983	
2734106	m		CR 1.2:L 45	Last hired, first fired : layoffs and civil rights, a report of the United States Commission on Civil Rights / [final edit and review conducted by Bonnie Mathews]	1977	
557748185	m		CR 1.2:L 45	Last hired, first fired [electronic resource] : layoffs and civil rights : a report of the United States Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/2851864.html
2298829	m		CR 1.2:L 52	Access to the legal profession in Colorado by minorities and women : a report of the Colorado Advisory Committee to the U.S. Commission on Civil Rights	1976	
557772648	m		CR 1.2:L 52	Access to the legal profession in Colorado by minorities and women [electronic resource] : a report / prepared by the Colorado Advisory Committee to the U.S. Commission on Civil Rights	1976	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/2819292.html
3738398	m		CR 1.2:L 61	Liberty and Justice for all : a report / by the South Dakota Advisory Committee to the U.S. Commission on Civil Rights	1977	
558124517	m		CR 1.2:L 61	Liberty and justice for all [electronic resource] : a report / prepared by the South Dakota Advisory Committee to the U.S. Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3673485.html
6234429	m		CR 1.2:M 28	Civil rights in Maine / the proceedings of a consultation sponsored by the Maine Advisory Committee to the United States Commission on Civil Rights, held in Augusta, Maine, November 16-17, 1978	1979 i.e. 1980	
2298891	m		CR 1.2:M 46	Access to the medical profession in Colorado by minorities and women : a report of the Colorado Advisory Committee to the U.S. Commission on Civil Rights	1976	
681402976	m		CR 1.2:M 46	Access to the medical profession in Colorado by minorities and women [electronic resource] : a report of the Colorado Advisory Committee to the U.S. Commission on Civil Rights	1976	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/2298891.html
20397244	m		CR 1.2:M 46/2	Medical discrimination against children with disabilites : a report of the U.S. Commission on Civil Rights	[1989]	
680414021	m		CR 1.2:M 46/2	Medical discrimination against children with disabilities [electronic resource] : a report of the U.S. Commission on Civil Rights	[1989]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/20397244.html
751106	m		CR 1.2:M 51	Employment, administration of justice, and health services in Memphis-Shelby County, Tennessee	1967	
86853	m		CR 1.2:M 57	The Mexican American  a paper prepared for the U.S. Commission on Civil Rights	1968	
1998266	m		CR 1.2:M 57/2	Mexican Americans and the administration of justice in the Southwest / United States Commission on Civil Rights	[1970]	
784660652	m		CR 1.2:M 57/2	Mexican Americans and the administration of justice in the Southwest [electronic resource] / United States Commission on Civil Rights	[1970]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/1998266.html
567433257	m		CR 1.2:M 57/3	Mexican American education study [electronic resource] Photos by Robert D. Moeser [and] Joe Mancias, Jr	-1971	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/165086.html
165086	m		CR 1.2:M 57/3/	Mexican American education study. Photos by Robert D. Moeser [and] Joe Mancias, Jr	-1971	Click here to view Report 2 http://www.law.umaryland.edu/marshall/usccr/documents/cr12m573rp2.pdf;"Click here to view Report 5 http://www.law.umaryland.edu/marshall/usccr/documents/cr12m573rp5.pdf";"Click here to view Report 6 http://www.law.umaryland.edu/marshall/usccr/documents/cr12m573rp6.pdf"
811920	m		CR 1.2:M 57/4	Methodological appendix of research methods employed in the Mexican American education study	1972	
758249	m		CR 1.2:M 58	Employment problems of nonwhite youth  report on Michigan	1966	
9729090	m		CR 1.2:M 58/2	Migrant workers on Maryland's Eastern Shore	[1983]	
597383230	m		CR 1.2:M 58/2	Migrant workers on Maryland's Eastern Shore [electronic resource]	[1983]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/9729090.html
299160170	m		CR 1.2:M 58/3	Migrant students [electronic resource] : resources for migrant children similar to other students but achievement still lags	2007]	http://purl.access.gpo.gov/GPO/LPS107967
28282580	m		CR 1.2:M 64	Impact of school desegregation in Milwaukee Public Schools on quality education for minorities-- 15 years later [microform] / Wisconsin Advisory Committee to the United States Commission on Civil Rights	1992]	
69247067	m		CR 1.2:M 64	Impact of school desegregation in Milwaukee Public Schools on quality education for minorities-- 15 years later [electronic resource] / Wisconsin Advisory Committee to the United States Commission on Civil Rights	1992]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12m64z.pdf
8715634	m		CR 1.2:M 66/2/pt.	Minority elderly services : new programs, old problems : a report of the United States Commission on Civil Rights	-1982	
37182152	m		CR 1.2:M 66/3	The retention of minorities in Colorado public institutions of higher education [microform] : Fort Lewis and Adams State Colleges / Colorado Advisory Committee to the U.S. Commission on Civil Rights	[1995]	
20224980	m		CR 1.2:M 66/4 x	Minority political participation in selected Alabama jurisdictions : a summary report / prepared by the Alabama Advisory Committee to the United States Commission for Civil Rights	1988	
4764942	m		CR 1.2:M 66/v.	Discrimination against minorities and women in pensions and health, life, and disability insurance	1978	
592610237	m		CR 1.2:M 69 i	Administration of justice in Mississippi [electronic resource] a report to the United States Commission on Civil Rights	1963	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/2777401.html
2777401x	m		CR 1.2:M 69 i	Administration of justice in Mississippi  a report to the United States Commission on Civil Rights	1963	
2298863	m		CR 1.2:M 76	The media in Montana : its effects on minorities and women : a report of the Montana Advisory Committee to the U.S. Commission on Civil Rights	1976	
784218182	m		CR 1.2:M 76	The media in Montana [electronic resource] : its effects on minorities and women : a report of the Montana Advisory Committee to the U.S. Commission on Civil Rights	1976	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/2298863.html
7254999	m		CR 1.2:M 76/2	Access to the legal profession in Montana : a report / prepared by the Montana Advisory Committee to the U.S. Commission on Civil Rights	1981	
644245454	m		CR 1.2:M 76/2	Access to the legal profession in Montana [electronic resource] : a report / prepared by the Montana Advisory Committee to the U.S. Commission on Civil Rights	[1981]	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/7254999.html
670535149	m		CR 1.2:M 84/2	Civil rights and the mortgage crisis [electronic resource] / United States Commission on Civil Rights	[2009]	http://purl.fdlp.gov/GPO/gpo3304
5078823	m		CR 1.2:M 89	Where mules outrate men : migrant and seasonal farmworkers in North Carolina : a report / prepared by the North Carolina Advisory Committee to the United States Commission on Civil Rights	1979	
4580844	m		CR 1.2:M 92	Equality in municipal services in Mullins, South Carolina / a report prepared by the South Carolina Advisory Committee to the U.S. Commission on Civil Rights	1979	
644928267	m		CR 1.2:M 92	Equality in municipal services in Mullins, South Carolina [electronic resource] : a report / prepared by the South Carolina Advisory Committee to the U.S. Commission on Civil Rights	1979	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/7571706.html
3218184	m		CR 1.2:M 97	The working and living conditions of mushroom workers : a report / prepared by the Delaware and Pennsylvania Advisory Committees to the United States Commission on Civil Rights	1977	
682449374	m		CR 1.2:M 97	The working and living conditions of mushroom workers [electronic resource] : a report / prepared by the Delaware and Pennsylvania Advisory Committees to the United States Commission on Civil Rights	1977	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3218184.html;"HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3180409.html"
1530253	m		CR 1.2:N 21	Bridging the gap : the Twin Cities Native American community : a report / prepared by the Minnesota Advisory Committee to the U.S. Commission on Civil Rights	1975	
610106819	m		CR 1.2:N 21	Bridging the gap [electronic resource] : the Twin Cities Native American community : a report / prepared by the Minnesota Advisory Committee to the U.S. Commission on Civil Rights	1975	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/30936115.html;"HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/1530253.html"
4248645	m		CR 1.2:N 21/2	Native American justice issues in North Dakota / a report prepared by the North Dakota Advisory Committee to the U.S. Commission on Civil Rights	1978	
562680745	m		CR 1.2:N 21/2	Native American justice issues in North Dakota [electronic resource] : a report / prepared by the North Dakota Advisory Committee to the U.S. Commission on Civil Rights	1978	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/5051892.html
37913276	m		CR 1.2:N 21/3	Native American students in North Dakota special education programs [microform] / North Dakota Advisory Committee to the U.S. Commission on Civil Rights	[1993]	
40695463	m		CR 1.2:N 21/4	Nativism rekindled [microform] : a report on the effort to make English Colorado's official language / Colorado Advisory Committee to the United States Commission on Civil Rights	1989]	
69247100	m		CR 1.2:N 21/4	Nativism rekindled [electronic resource] : a report on the effort to make English Colorado's official language / Colorado Advisory Committee to the United States Commission on Civil Rights	1989]	http://www.law.umaryland.edu/Marshall/usccr/documents/cr12n21z.pdf
68217562	m		CR 1.2:N 21/5	Broken promises [electronic resource] : evaluating the Native American health care system	[2004]	http://purl.access.gpo.gov/GPO/LPS69594
3035112	m		CR 1.2:N 22/2	The Navajo nation : an American colony : a report of the United States Commission on Civil Rights	1975	
643646856	m		CR 1.2:N 22/2	The Navajo nation [electronic resource] : an American colony : a report of the United States Commission on Civil Rights   [written by Carol J. McCabe and Hester Lewis   directed by Paul Alexander and Lawrence B. Glick]	1975	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/3035112.html
1699371	m		CR 1.2:N 28	Nebraska's official civil rights agencies : a report / prepared by the Nebraska Advisory Committee to the U.S. Commission on Civil Rights	1975	
643645829	m		CR 1.2:N 28	Nebraska's official civil rights agencies [electronic resource] : a report / prepared by the Nebraska Advisory Committee to the U.S. Commission on Civil Rights	1975	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/1699371.html
7423340	m		CR 1.2:N 31	Neighborhood renewal : reinvestment and displacement in D.C. : a report / prepared by the District of Columbia Advisory Committee to the United States Commission on Civ[i]l Rights	1981	
644244523	m		CR 1.2:N 31	Neighborhood renewal [electronic resource] : reinvestment and displacement in D.C. : a report / prepared by the District of Columbia Advisory Committee to the United States Commission on Civ[i]l Rights	1981	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/7423340.html
2587884	m		CR 1.2:N 41	In the gray shadow : parole in Nevada : a report of the Nevada Advisory Committee / [ written by Roberta Jones-Booker, with writing and editing assistance provided by Thomas V. Pilla]	1976	
568047214	m		CR 1.2:N 41	In the gray shadow [electronic resource] : parole in Nevada : a report / prepared by the Nevada Advisory Committee to the U.S. Commission on Civil Rights   [by Roberta Jones-Booker]	1976	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/2587884.html
6182356	m		CR 1.2:N 42 j	Report on New Jersey, housing, employment opportunities, and apprenticeship training	1963	
22130726	m		CR 1.2:N 42 y	Report on New York City health facilities / by the New York State Advisory Committee to the United States Commission on Civil Rights	[1964]	
9664459	m		CR 1.2:N 42 y/2	Documented and undocumented persons in New York City : a report / of the New York State Advisory Committee to the U.S. Commissionon Civil Rights	1982	
598156867	m		CR 1.2:N 42 y/2	Documented and undocumented persons in New York City [electronic resource] : a report / of the New York State Advisory Committee to the U.S. Commission on Civil Rights	1982	HathiTrust Digital Library Full view http://catalog.hathitrust.org/api/volumes/oclc/9664459.html
2498776x	m		CR 1.2:N 81 c	Equal protection of the laws in North Carolina : report of the North Carolina Advisory Committee to the United States Commission on Civil Rights	1962	
