Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	FEM	AE	SI	T	LC	GS	PR	ITC	TC	SBA	VA	PM	CR	ER	W	JU	NS	NF	CS	P	FT	FW	FR	IC	PE	GP	AA	SSA	HS	N	FE	MS	SE	CC	PRVP	LR	CSA	FP	NMB	AC	NCU	IA	NA	M	CAB	FCA	RR	FAA	NC	FHL	MC	FCD	MN	ID	FO	FMC	DC	LGA	H	NHA	FL	FA	PA	B	CZ	CA	Z	SS	OP	F	SB	X	U	FM	AR	G	GB	ES	NASA	ICA	DP	CNF	II	OTP	RNB	OCM	FC	FF	VC	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	VE	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1927	123	176	49	353	16	3	0	17	3	65	0	5	0	2	0	0	3	11	0	2	31	63	16	2	6	0	0	0	0	0	0	0	10	11	0	0	2	0	0	0	2	135	0	5	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1928	250	167	46	277	13	2	0	23	3	85	0	8	0	4	0	0	3	15	0	0	40	42	16	0	5	0	3	0	0	0	0	0	5	9	0	0	1	0	6	0	4	124	0	2	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1929	142	249	112	385	19	5	0	32	5	85	0	6	0	4	0	0	3	13	0	5	40	38	13	5	0	0	3	0	0	0	0	0	8	10	0	0	3	0	4	0	4	99	0	5	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1930	238	272	146	480	20	8	0	30	2	80	0	7	0	5	0	0	3	24	0	4	54	32	13	4	0	0	0	0	0	0	0	0	8	12	0	0	4	0	5	0	7	99	0	3	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1931	151	237	119	435	19	8	0	44	5	107	0	6	0	12	0	0	3	10	0	7	59	32	15	7	8	0	0	0	0	0	0	0	15	15	0	0	2	0	6	0	5	93	0	4	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1932	208	236	150	335	17	9	0	60	5	95	0	7	0	6	0	0	4	31	0	1	72	35	11	0	2	0	1	0	0	0	0	0	4	15	0	0	0	0	5	0	6	88	0	5	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1933	532	170	996	266	21	8	0	68	2	72	0	6	0	2	0	0	3	16	0	8	21	40	13	8	0	0	0	0	0	0	0	0	5	16	0	0	0	0	3	0	6	83	0	6	0	0	1	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	1233	235	160	150	19	10	0	75	2	58	0	7	0	7	0	0	3	18	0	2	19	51	15	3	0	0	2	0	2	0	0	0	9	13	0	0	1	0	8	0	6	59	0	10	0	0	0	5	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	523	221	187	188	21	10	0	72	2	59	0	5	0	4	0	0	3	12	0	1	13	43	31	0	0	0	0	0	0	0	0	0	8	17	0	0	0	0	6	6	6	85	0	4	0	0	0	7	0	0	1	10	0	1	0	5	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	304	322	193	150	21	10	0	81	2	84	0	5	0	9	0	0	6	26	0	21	25	56	27	14	0	0	4	0	0	0	0	0	13	16	0	0	0	0	10	6	4	71	0	5	0	0	0	2	0	0	5	8	0	11	0	1	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	348	465	183	192	18	19	0	72	4	60	0	6	0	7	0	0	4	38	0	17	20	39	31	13	0	0	10	0	3	0	0	0	6	17	0	0	1	1	8	14	3	92	0	5	0	0	0	4	0	0	4	12	0	15	0	5	2	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	1	0	12	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1938	418	544	238	174	22	33	0	91	2	84	0	7	0	20	0	0	5	26	0	15	25	51	16	11	1	0	1	0	0	0	0	0	8	18	0	0	15	0	10	9	5	97	0	8	0	3	1	38	0	0	4	12	0	41	0	3	2	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1939	495	553	223	189	22	28	0	84	4	107	0	6	0	7	1	0	5	34	0	24	32	56	31	18	4	0	13	0	0	0	0	0	12	16	0	0	0	1	7	46	8	100	0	11	0	3	1	6	0	0	9	11	0	53	0	9	2	0	1	0	3	0	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	1	9	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
